ID,message,sentence,filename,file_path,duration
8792,azɔgbɛ ce vivɛna lɛɛ nu e un jlo na na mi lɛɛ ɖie,voilà mes chers collègues les éléments que je voulais vous donner,8792,/users/fkponou/data/for_asr/fongbe_one/8792.wav,6.14
8793,hun hɔn ɔ nu monsieur lucien byɔ ɛ ɖɔ e ni nɔte kpɔn mi bo wa sɔnu nu mi,ouvrez la porte à monsieur lucien priez-le de m'attendre et venez m'habiller,8793,/users/fkponou/data/for_asr/fongbe_one/8793.wav,7.59
8794,ɖyɔɖyɔ ɖokpo ɖokpo mɛ madame president,amendement de coordination madame la présidente,8794,/users/fkponou/data/for_asr/fongbe_one/8794.wav,5.97
8795,a jlo na xɔ a,vous souhaiteriez l'acheter,8795,/users/fkponou/data/for_asr/fongbe_one/8795.wav,1.88
8796,chemin de la tour ɖo numɛro wo-atɔngɔ ɔ mɛ,chemin de la tour au numéro treize,8796,/users/fkponou/data/for_asr/fongbe_one/8796.wav,3.58
8797,e suxo ɖo e jo mɛ adingbannɔ enɛ ɔ do ɖo ayikungban ji ɖo lanmɛ ɖagbe mɛ,il se récrie car il a laissé ce perfide sur la terre en pleine santé,8797,/users/fkponou/data/for_asr/fongbe_one/8797.wav,9.56
8799,xɛvi ɔ zɔn,l'oiseau s'est envolé,8799,/users/fkponou/data/for_asr/fongbe_one/8799.wav,1.71
8801,ye ɖɔ ɖɔ emi kudeji ɖɔ emi na ɖuɖeji,ils se disent certains du succès,8801,/users/fkponou/data/for_asr/fongbe_one/8801.wav,5.38
8802,un jlo na sɔ nu atɔn abi ɛnɛ ɖo te,je veux établir trois ou quatre points,8802,/users/fkponou/data/for_asr/fongbe_one/8802.wav,3.34
8803,enɛ ɔ vɛwu tawun,c'est très difficile,8803,/users/fkponou/data/for_asr/fongbe_one/8803.wav,4.83
8806,albert jɛkpo bo do ku,albert s'inclina et remercia,8806,/users/fkponou/data/for_asr/fongbe_one/8806.wav,2.9
8807,sin hwenu e mi bɛ azɔ mitɔn e ɔ mɛ e gan lɛ e lɔmɔ ɖekunnu,depuis le début de nos travaux les survivantes ont aussi témoigné,8807,/users/fkponou/data/for_asr/fongbe_one/8807.wav,6.23
8808,mi gbɔ nu ma tɛɖɛ nu ɖokpo ji ministere,je me permets d'insister sur un point monsieur le ministre,8808,/users/fkponou/data/for_asr/fongbe_one/8808.wav,4.35
8812,enɛ wu ɔ e ci ɖɔ tagba ɔ hwe tawun nu mi ɖɔhun,le problème me paraît donc très limité,8812,/users/fkponou/data/for_asr/fongbe_one/8812.wav,5.8
8815,xo towe lɛ glo tawun,vos arguments sont assez faibles,8815,/users/fkponou/data/for_asr/fongbe_one/8815.wav,2.65
8819,enɛ xlɛ ɖɔ linlin e gbɛta ɔ ɖo e kun nyɔ o,cela justifie que l'avis de la commission soit défavorable,8819,/users/fkponou/data/for_asr/fongbe_one/8819.wav,3.67
8820,e na xo ɔ mɛɖaxo denys robiliard bo na do nɔ gudo nu hwɛɖiɖɔ kpɛvi kpɛvi kanweko ɛnɛgɔ ɔ,la parole est à monsieur denys robiliard pour soutenir le sous-amendement numéro quatre cent vingt-neuf,8820,/users/fkponou/data/for_asr/fongbe_one/8820.wav,11.86
8821,a nɔ yi nukɔn e nɔ dɔn to nu gbɛtɔ lɛ bɔ ɖo taji ɔ mɛ e nɔ hɛn nu gble hugan lɛ e,vous allez un cran au-dessus  elle punit les populations et en particulier les plus fragiles,8821,/users/fkponou/data/for_asr/fongbe_one/8821.wav,12.72
8822,enɛ ɔ gudo ɔ mɛ atɔn lɛɛ byɔ tɔjihun ɔ mɛ bo tɔn sin xu ji,alors les trois hommes entrèrent dans le canot et poussèrent au large,8822,/users/fkponou/data/for_asr/fongbe_one/8822.wav,6.06
8823,le e mi nɔ mɔ nukunnu jɛ nu mɛ gbɔn e nɛ,telle est notre manière d'appréhender les choses,8823,/users/fkponou/data/for_asr/fongbe_one/8823.wav,4.78
8825,ðo jezuit lɛ kpa ɔ ɖo togun sinsɛnnɔ enɛ tɛntin ɔ janseniste lɛ hwe a,à côté des jésuites chez ce peuple dévot ne manquaient pas les jansénistes,8825,/users/fkponou/data/for_asr/fongbe_one/8825.wav,12.8
8826,un tɛɖɛ ji ɖo azɔxwe enɛ lɛ nɔ na azɔ gege ɖo to mitɔn mɛ,j'insiste car ces entreprises sont pourvoyeuses de beaucoup d'emplois dans notre pays,8826,/users/fkponou/data/for_asr/fongbe_one/8826.wav,7.0
8828,sin ɖebu ɖe a,il n'y a pas d'eau,8828,/users/fkponou/data/for_asr/fongbe_one/8828.wav,3.9
8832,mi ɖo xixa wɛ,nous  nous lisions,8832,/users/fkponou/data/for_asr/fongbe_one/8832.wav,3.72
8833,linfin gram kanwe ko-nukun-atɔɔn,cent quatre vingt cinq grammes de farine,8833,/users/fkponou/data/for_asr/fongbe_one/8833.wav,3.24
8834,to mitɔn ɖo hudo yetɔn,notre pays a besoin d'eux,8834,/users/fkponou/data/for_asr/fongbe_one/8834.wav,4.64
8835,etɛ mɛ e ɖo los angeles lɛ e ka nɔ wa hwɛhwɛ ɖo hwenu e ji nɔ ja e,que font les gens à los angeles pendant l'été le plus souvent,8835,/users/fkponou/data/for_asr/fongbe_one/8835.wav,6.91
8836,un ko se nu enɛ lɛɛ bi kpɔn a,je n'avais jamais entendu parler de tout cela,8836,/users/fkponou/data/for_asr/fongbe_one/8836.wav,2.82
8837,tavo wewe atɔn,trois tables blanches,8837,/users/fkponou/data/for_asr/fongbe_one/8837.wav,2.82
8838,e nyi mɛɖe bo kplɔn nu tawun a co e ka nɔ ɖɔ xo ganji,ce n'était pas quelqu'un de très instruit mais il s'avait bien s'exprimer,8838,/users/fkponou/data/for_asr/fongbe_one/8838.wav,5.72
8839,e nyi kplekple,c'est l'assommoir,8839,/users/fkponou/data/for_asr/fongbe_one/8839.wav,2.65
8840,un ɖi ɖɔ a yi wan nu,je suis sûr que vous aimiez,8840,/users/fkponou/data/for_asr/fongbe_one/8840.wav,2.22
8841,alɔ towe lɛ,vos mains,8841,/users/fkponou/data/for_asr/fongbe_one/8841.wav,0.6
8842,kanwe-nukun-ɖokpo,quatre-vingt onze,8842,/users/fkponou/data/for_asr/fongbe_one/8842.wav,2.47
8843,e na yi wan nu nɔ ce hwenu e e na mɔ ɛ e,il aimera ma mère quand il l'aura vue,8843,/users/fkponou/data/for_asr/fongbe_one/8843.wav,3.72
8844,xwe atɔn,trois maisons,8844,/users/fkponou/data/for_asr/fongbe_one/8844.wav,2.73
8846,ali e nu e nɔ kpe linlin lɛ ɖe e wɛ,c'était sa manière d'aller à la rencontre des idées,8846,/users/fkponou/data/for_asr/fongbe_one/8846.wav,4.37
8847,axɔvi hun tɔn ɖe eh wujɔmɛ ɖaxo ɖe wɛ,un prince du sang hein  quel honneur,8847,/users/fkponou/data/for_asr/fongbe_one/8847.wav,7.71
8849,rue des mangottes ko-we saint-claude-de-diray afatɔn kanɖe-nukun-ɖokpo kanɖe-atɔɔn,vingt-deux rue des mangottes quarante et un mille trois cent cinquante saint-claude-de-diray,8849,/users/fkponou/data/for_asr/fongbe_one/8849.wav,8.62
8850,a ɖo azan ɖe a,vous avez rendez-vous,8850,/users/fkponou/data/for_asr/fongbe_one/8850.wav,2.47
8852,ði mɛɖaxo mandon ɖɔhun,comme monsieur mandon,8852,/users/fkponou/data/for_asr/fongbe_one/8852.wav,2.88
8854,xwe tɛnwe,sept maisons,8854,/users/fkponou/data/for_asr/fongbe_one/8854.wav,2.99
8855,e jlo na yi a,elle ne veut pas partir,8855,/users/fkponou/data/for_asr/fongbe_one/8855.wav,1.3
8856,e tuun ganji un kudeji,elle le sait fort bien j'en suis sur,8856,/users/fkponou/data/for_asr/fongbe_one/8856.wav,3.67
8857,mɛ gege suxo kpo xɛsi kpo,beaucoup ont crié de peur,8857,/users/fkponou/data/for_asr/fongbe_one/8857.wav,4.27
8858,mi nyi gbɛtɔ ayizɛn,nous sommes six personnes,8858,/users/fkponou/data/for_asr/fongbe_one/8858.wav,2.69
8860,etɛ wɛ e nyi,qu'est-ce qu'il est,8860,/users/fkponou/data/for_asr/fongbe_one/8860.wav,1.62
8861,cavi ɔ na ɖo hɔntogbo ɔ glɔ,la clé sera sous le paillason,8861,/users/fkponou/data/for_asr/fongbe_one/8861.wav,5.97
8863,nawe kpikpo ɖokpo,une vieille,8863,/users/fkponou/data/for_asr/fongbe_one/8863.wav,1.62
8864,ama amamu kpɛvi ɖe,une feuille verte et mince,8864,/users/fkponou/data/for_asr/fongbe_one/8864.wav,3.5
8865,akpaxwe ɖe ɖo gbɛ,à moitié vivant,8865,/users/fkponou/data/for_asr/fongbe_one/8865.wav,3.25
8866,un ɖi ɖɔ ye na wa a,je crois qu'ils ne viendront pas,8866,/users/fkponou/data/for_asr/fongbe_one/8866.wav,2.99
8867,etɛ tɔ towe ka nɔ wa ayihɔngbe ayihɔngbe,que fait ton père tous les jours,8867,/users/fkponou/data/for_asr/fongbe_one/8867.wav,4.83
8868,nu towe lɛ bi ɖo fi,toutes vos affaires sont ici,8868,/users/fkponou/data/for_asr/fongbe_one/8868.wav,2.51
8869,mɛ ka wa,qui est arrivé,8869,/users/fkponou/data/for_asr/fongbe_one/8869.wav,1.11
8870,ðo wemaxɔmɛ kpɛvi ɔ un kplɔn ɖiɖe ɖagbeɖagbe lɛ ɖiɖe,à l'école primaire j'ai appris à faire de joli dessins,8870,/users/fkponou/data/for_asr/fongbe_one/8870.wav,4.86
8871,ye na xa,eux ils liraient,8871,/users/fkponou/data/for_asr/fongbe_one/8871.wav,1.28
8873,e na xo ɔ mɛɖaxo dino cinieri bo na do nɔ gudo nu huzuhuzu numɛro kanweko tantɔn kanwe-atɔngɔ ɔ,la parole est à monsieur dino cinieri pour soutenir l'amendement numéro huit cent quatre-vingt-seize,8873,/users/fkponou/data/for_asr/fongbe_one/8873.wav,11.35
8874,ye nɔ ɖo nu e kpe e gbeɖe a,ils n'en ont jamais assez,8874,/users/fkponou/data/for_asr/fongbe_one/8874.wav,3.07
8875,e jinjɔn azinkpo ɔ ji,il s'assied sur le canapé,8875,/users/fkponou/data/for_asr/fongbe_one/8875.wav,3.9
8877,rue roger merlin colonne afatɔn gban-nukun-ɛnɛ kpo kanweko tantɔn kpo,rue roger merlin trente-neuf mille huit cents colonne,8877,/users/fkponou/data/for_asr/fongbe_one/8877.wav,9.22
8879,e nɔ xwegbe eɖokponɔ,il est resté tout seul à la maison,8879,/users/fkponou/data/for_asr/fongbe_one/8879.wav,1.49
8880,un sixu yi gbe nu hwɛ e a ɖɔ ɖo fi e a,je ne puis recevoir ici votre aveu,8880,/users/fkponou/data/for_asr/fongbe_one/8880.wav,3.25
8881,kudo ɛɛn nyɛ wɛ lɛvɔ nyi,allô  oui c'est re-moi,8881,/users/fkponou/data/for_asr/fongbe_one/8881.wav,5.12
8882,anarchiste lɛ ɖo xomɛsin xo wɛ,«les anarchistes écument de rage,8882,/users/fkponou/data/for_asr/fongbe_one/8882.wav,6.74
8883,tagba syɛnsyɛn enɛ xlɛ yɛmɛnuwiwa e ɖo wemafɔ ɔ mɛ e bi,cette grave difficulté montre toute l'hypocrisie du texte,8883,/users/fkponou/data/for_asr/fongbe_one/8883.wav,9.47
8884,ye ɖɔ xo kpo gbe kpɛvi kpɛvi kpo,ils parlaient à voix basse,8884,/users/fkponou/data/for_asr/fongbe_one/8884.wav,2.9
8885,ali marambat tɔn ɖo numɛro ayizɛn ji,route de marambat au numéro six,8885,/users/fkponou/data/for_asr/fongbe_one/8885.wav,5.03
8886,e lɛ gbɛ nu n'i ɖo xɔntɔn mɛ ɖo walɔ nyanya e e ɖo e wu,elle le grondait aussi amicalement de sa mauvaise tenue,8886,/users/fkponou/data/for_asr/fongbe_one/8886.wav,6.91
8887,etɛ wu wɛ,à cause de quoi,8887,/users/fkponou/data/for_asr/fongbe_one/8887.wav,2.22
8889,ali e ji e nɔ gbɔn ɖo limoge e,avenue du sablard à limoges,8889,/users/fkponou/data/for_asr/fongbe_one/8889.wav,2.69
8892,ye bi sɔ ɖiɖetɔ lɛ su,tous honorèrent les artistes,8892,/users/fkponou/data/for_asr/fongbe_one/8892.wav,2.65
8894,akpaxwe elɔ ɔ akpaxwe tɔn ɖe wɛ,cette pièce en est une partie,8894,/users/fkponou/data/for_asr/fongbe_one/8894.wav,4.27
8896,ðoto ye,écoutez-les,8896,/users/fkponou/data/for_asr/fongbe_one/8896.wav,1.79
8900,tan nugbo ɖe,une histoire vraie,8900,/users/fkponou/data/for_asr/fongbe_one/8900.wav,1.79
8901,zanzan tɛɛn,minuit,8901,/users/fkponou/data/for_asr/fongbe_one/8901.wav,2.56
8902,ma sɛ tɛn o,ne bougez pas,8902,/users/fkponou/data/for_asr/fongbe_one/8902.wav,2.14
8904,mɛɖe na mɔ mi a,on ne me verra pas,8904,/users/fkponou/data/for_asr/fongbe_one/8904.wav,2.82
8905,ye yi wan na,eux ils aiment,8905,/users/fkponou/data/for_asr/fongbe_one/8905.wav,0.68
8907,taɖumɛ,mal de tête,8907,/users/fkponou/data/for_asr/fongbe_one/8907.wav,2.47
8913,deputes front gauche tɔn lɛ mɔ nu jɛ mɛ a,les parlementaires du front de gauche ne vous comprennent pas,8913,/users/fkponou/data/for_asr/fongbe_one/8913.wav,6.74
8914,etɛ a ka lin,que pensez-vous,8914,/users/fkponou/data/for_asr/fongbe_one/8914.wav,3.24
8917,nɛ chicago ka lin do fi gbɔn,est-ce que c'est loin d'ici à chicago,8917,/users/fkponou/data/for_asr/fongbe_one/8917.wav,3.67
8918,e sɔ xo ɔ jo nu madame michele bonneton bo na do nɔ gudo nu huzuhuzu e e blo e sin kɛn kanwe kanwe ko,la parole est à madame michèle bonneton pour soutenir l'amendement numéro neuf cent quarante,8918,/users/fkponou/data/for_asr/fongbe_one/8918.wav,15.53
8920,ali e ji e nɔ gbɔn bo nɔ hɛn nu gble do mɛ wu e mende,route du causse d'auge mende,8920,/users/fkponou/data/for_asr/fongbe_one/8920.wav,10.84
8922,yɔdo ɔ toxoɖiɖɔ sin xo wɛ,le sépulcre est une affaire civile,8922,/users/fkponou/data/for_asr/fongbe_one/8922.wav,4.37
8924,un na yi guingamp sɔ,j'irai à guingamp demain,8924,/users/fkponou/data/for_asr/fongbe_one/8924.wav,2.56
8925,chemin de matens ɖo kɛn ko-atɔɔn ji,chemin de matens au numéro vingt-cinq,8925,/users/fkponou/data/for_asr/fongbe_one/8925.wav,4.44
8928,tɛnmɛ wo-ɖokpo deras lacas kanɖe-atɔɔn kanweko we ɖo orignac,dix-neuf place deras laças soixante-cinq deux cents à orignac,8928,/users/fkponou/data/for_asr/fongbe_one/8928.wav,12.8
8930,cite du cayla ɖo arpajon-sur-cere,cité du cayla à arpajon-sur-cère,8930,/users/fkponou/data/for_asr/fongbe_one/8930.wav,3.75
8931,rue du pont de men herbignac kanɖe ɛnɛ kanwe ɛnɛ wo,rue du pont de men quarante-quatre quatre cent dix herbignac,8931,/users/fkponou/data/for_asr/fongbe_one/8931.wav,4.95
8932,rue lacam gourdon afatɔn kanɖe-atɔn-nukun-atɔɔn,rue lacam quarante-six mille trois cents gourdon,8932,/users/fkponou/data/for_asr/fongbe_one/8932.wav,4.18
8936,un ɖo hinhɔn wɛ e ɖɔ,je me sauve dit-il,8936,/users/fkponou/data/for_asr/fongbe_one/8936.wav,3.62
8937,gout ɖo mi te bonu ma xa xojlawema mitɔn a,la goutte ne m'a pas empêché de lire notre journal,8937,/users/fkponou/data/for_asr/fongbe_one/8937.wav,5.29
8940,nu xɔkwɛ lɛ jɛ do ɔ apl lɛ nɔ jɛ do de facto,si les loyers diminuent les apl diminuent de facto,8940,/users/fkponou/data/for_asr/fongbe_one/8940.wav,7.59
8941,cobonu a na xwle mɛ ɔ a na sɔ jɛ takin kpo olivi mi kpo do ɖa na,avant de servir assaisonner avec sel poivre et huile d'olive à votre goût,8941,/users/fkponou/data/for_asr/fongbe_one/8941.wav,8.62
8942,e nyi jupiter tɔn ɖo ninɔmɛ ɖebu mɛ,c'est en tout cas jupitérien,8942,/users/fkponou/data/for_asr/fongbe_one/8942.wav,5.57
8943,mi ɖo weziza hu mɔ a,nous ne sommes pas plus éclairés,8943,/users/fkponou/data/for_asr/fongbe_one/8943.wav,2.65
8945,e na cɛ nu we ɖɔ a ɖo sisi nu hwenu e a nɔ ɖɔ xo e azɔgbɛ ce vivɛna,je vous remercie d'avoir respecté votre temps de parole mon cher collègue,8945,/users/fkponou/data/for_asr/fongbe_one/8945.wav,9.3
8946,nukunnumɔjɛnumɛ gudogudo tɔn ɔ kan vogbingbɔn e ɖo ayikungban ji kpo gbɛtɔ lɛ kpo tɛntin e ɖo lanmɛ na nɔ ganji linu,le dernier constat concerne les inégalités territoriales et sociales en matière de santé,8946,/users/fkponou/data/for_asr/fongbe_one/8946.wav,15.1
8948,budget deficit ɔ do xɛsi gbeklanxamɛtɔ lɛ hwenɛnu a bɔ sin hwenɛnu ɔ ye huzu mɛ gege,le déficit budgétaire ne faisait pas peur à l'opposition d'alors devenue majorité depuis,8948,/users/fkponou/data/for_asr/fongbe_one/8948.wav,13.19
8950,e na xo ɔ mɛɖaxo jean-marc germain,la parole est à monsieur jean-marc germain,8950,/users/fkponou/data/for_asr/fongbe_one/8950.wav,4.01
8952,yi ɖiɖe,allez comprendre,8952,/users/fkponou/data/for_asr/fongbe_one/8952.wav,1.02
8953,acɛkpikpa ɖaxo ɔ sin sɛn e e vɔ sɔ ɖo te e nyi wuntun ɖe a,le rétablissement de la clause générale de compétence n'est pas symbolique,8953,/users/fkponou/data/for_asr/fongbe_one/8953.wav,9.75
8954,e sɔ xo ɔ jo nu mɛɖaxo alain chretien,la parole est à monsieur alain chrétien,8954,/users/fkponou/data/for_asr/fongbe_one/8954.wav,2.05
8955,nujlɛdonuwu ɔ na jɛ azɔ ji ɖo afatɔn we afɔtɔn-nukun-tantɔn mɛ,la mesure s'appliquera en deux mille dix-huit,8955,/users/fkponou/data/for_asr/fongbe_one/8955.wav,10.41
8958,e na xo ɔ mɛɖaxo jacques pelissard bo na do nɔ gudo nu huzuhuzu numɛro kanweko we kanwe ko,la parole est à monsieur jacques pélissard pour soutenir l'amendement numéro deux cent quatre-vingt-dix,8958,/users/fkponou/data/for_asr/fongbe_one/8958.wav,9.81
8959,hwɛhwɛ ɔ mɔ wɛ e nɔ nyi gbɔn ɖo taji ɔ ɖo acɛkpikpa amyɔxwe tɔn lɛ mɛ,ce fut souvent le cas notamment avec les gouvernements de gauche,8959,/users/fkponou/data/for_asr/fongbe_one/8959.wav,6.83
8963,un jlo na ɖɔ xo ɖe do xota we enɛ lɛɛ wu,je veux dire un mot de ces deux sujets,8963,/users/fkponou/data/for_asr/fongbe_one/8963.wav,3.93
8964,agluza gle ɔ nɔ nyi agluza bo nɔ na nuɖuɖu ye vɔnu,la ferme aux cochons élèvent des cochons et sont nourris gracieusement,8964,/users/fkponou/data/for_asr/fongbe_one/8964.wav,4.95
8966,ye bi zɛ ɖokpo wu,tous sauf un,8966,/users/fkponou/data/for_asr/fongbe_one/8966.wav,2.41
8968,a nɔ wa nu xa mɛ gege towe nyanya,vous maltraitez votre majorité,8968,/users/fkponou/data/for_asr/fongbe_one/8968.wav,4.95
8969,a ɖɔ ɖɔ akwɛ e e nɔ zan e ɖo jijɛji wɛ,vous dites que le budget est en hausse,8969,/users/fkponou/data/for_asr/fongbe_one/8969.wav,4.27
8970,anses ɖe gbeɖiɖe tɔn yɔyɔ ɔ tɔn sɔ,l'anses a publié son nouveau rapport hier,8970,/users/fkponou/data/for_asr/fongbe_one/8970.wav,3.84
8971,azɔ e e sɔ d'asi nu mɛ e,funeste commission,8971,/users/fkponou/data/for_asr/fongbe_one/8971.wav,2.9
8972,amɔ e ɖo wɛn ɖɔ a ɖo nu blo bɔ e bɔkun wɛ a mɛɖaxo terrasse,mais à l'évidence vous ne simplifiez pas monsieur terrasse,8972,/users/fkponou/data/for_asr/fongbe_one/8972.wav,12.37
8974,tagba nugbo ɖe wɛ nyi enɛ,c'est un vrai problème,8974,/users/fkponou/data/for_asr/fongbe_one/8974.wav,2.9
8975,mi jlo tawun ɖɔ mi ni ɖo na nɔ gudo n'i a,on ne veut surtout pas avoir de la soutenir,8975,/users/fkponou/data/for_asr/fongbe_one/8975.wav,6.5
8976,un kpo ɖo nu e mi ɖyɔ lɛ e yi gbe na wɛ a,je reste défavorable à vos amendements,8976,/users/fkponou/data/for_asr/fongbe_one/8976.wav,6.23
8977,budget afatɔn we kpo wo-atɔn kpo xlɛ ɖɔ alixlɛmɛ e mi yi lɛ e sɔgbe,le budget deux mille treize a ainsi confirmé les orientations que nous avions actées,8977,/users/fkponou/data/for_asr/fongbe_one/8977.wav,8.87
8980,ðo ninɔmɛ enɛ lɛ mɛ ɔ un ɖe huzuhuzu ce sin mɛ,dans ces conditions je retire mon amendement,8980,/users/fkponou/data/for_asr/fongbe_one/8980.wav,4.78
8981,amɔ dɔkun e bu lɛ e wɛ nyi enɛ lɛ,mais c'etaient là des tresors perdus,8981,/users/fkponou/data/for_asr/fongbe_one/8981.wav,4.27
8982,a na hɛn awajijɛ wa nu mi,vous me feriez plaisir,8982,/users/fkponou/data/for_asr/fongbe_one/8982.wav,2.47
8983,mi nɔ yi sinema hwenu e ji ɖo jija wɛ e,nous allons au cinéma quant il pleut,8983,/users/fkponou/data/for_asr/fongbe_one/8983.wav,6.57
8984,gbɔn vo nu azɔ mitɔn lɛ ɔ mi nu mi ni lin tamɛ do jijimɛ e ja lɛ e ji bo sɔnu nu age sɔ tɔn nu ye,au-delà de nos mandats pensons aux générations futures et préparons-leur le littoral de demain,8984,/users/fkponou/data/for_asr/fongbe_one/8984.wav,14.59
8985,e na xo ɔ aklunɔ noel mamere bo na do nɔ gudo nu huzuhuzu ɔ,la parole est à monsieur noel mamère pour soutenir l'amendement,8985,/users/fkponou/data/for_asr/fongbe_one/8985.wav,6.4
8986,mɛsɛntɔ lɛ bo ɖo ɛ sɔ wɛ  e ɖo susu wɛ,les domestiques  le bousculant  c'est fermé,8986,/users/fkponou/data/for_asr/fongbe_one/8986.wav,6.66
8988,dɛlfin e nyɔ,delphine c'est bon,8988,/users/fkponou/data/for_asr/fongbe_one/8988.wav,3.25
8989,xwe atin tɔn ko-atɔn,vingt-trois maisons en bois,8989,/users/fkponou/data/for_asr/fongbe_one/8989.wav,3.72
8992,azɔ elɔ nyi hwɛɖɔxɔsa a,cette commission n'est pas un tribunal,8992,/users/fkponou/data/for_asr/fongbe_one/8992.wav,4.18
8994,e ɖo wɛn ceɖeceɖe,c'est clair comme de l'eau de roche,8994,/users/fkponou/data/for_asr/fongbe_one/8994.wav,5.67
8995,rose sin baba mɛ a,rose de la boue,8995,/users/fkponou/data/for_asr/fongbe_one/8995.wav,2.56
8999,nu ɖagbe ɔ - ee  un na ko cɔ nyiɖee,la bonne  oh  j'aurais fait attention,8999,/users/fkponou/data/for_asr/fongbe_one/8999.wav,5.72
9000,ðo myɔkan ɔ ji ɔ gɔ nu nu e e sɔ do blo pendule kpo zogbɛn kpo na e ɔ e lɛ blo zogbɛnnu ɖe kpo kɔfu ɖe kpo,sur la cheminée outre sa garniture pendule et candélabres  un bougeoir et des allumettes,9000,/users/fkponou/data/for_asr/fongbe_one/9000.wav,18.35
9001,e na xo ɔ aklunɔ gilles lurton bo na do nɔ gudo nu huzuhuzu numɛro kanɖe wo,la parole est à monsieur gilles lurton pour soutenir l'amendement numéro cinquante,9001,/users/fkponou/data/for_asr/fongbe_one/9001.wav,7.08
9003,a ɖi ɖɔ ye yiwanna,tu es sûr qu'ils aiment,9003,/users/fkponou/data/for_asr/fongbe_one/9003.wav,3.07
9005,ye na ɖɔhwɛ do amasin lɛ bi kpo wuvɛ e ɖo akpaxwe ɔ mɛ lɛ e kpo ji,ils porteront des jugements sur toute la médecine et les difficultés du secteur,9005,/users/fkponou/data/for_asr/fongbe_one/9005.wav,7.77
9007,e na xo ɔ aklunɔ philippe naillet bo na do nɔ gudo nu huzuhuzu numɛro kanɖe gban-tantɔngɔ ɔ,la parole est à monsieur philippe naillet pour soutenir l'amendement numéro soixante-dix-huit,9007,/users/fkponou/data/for_asr/fongbe_one/9007.wav,10.67
9010,e ni nyi mɔ lo ɔ mi sɔ ɖo finɛ a,soit  mais nous n'en sommes plus là,9010,/users/fkponou/data/for_asr/fongbe_one/9010.wav,4.27
9013,impasse des godins ko-nukun-atɔn kanwe ko-nukun-ɖokpo bren,impasse des godins vingt-six deux cent soixante bren,9013,/users/fkponou/data/for_asr/fongbe_one/9013.wav,5.38
9017,mɛ e nɔ kpe nukun do mɛ wu e ɖo tɛn ɛnɛgɔ ɔ mɛ,sentier des alains au numéro quatre,9017,/users/fkponou/data/for_asr/fongbe_one/9017.wav,4.78
9018,etɛ ka nyi linlin acɛkpikpa ɔ tɔn  e nyɔ a ɖo nugbododo nujlɔjlɔwiwa tɔn wutu,quel est l'avis du gouvernement  défavorable en raison du principe d'égalité,9018,/users/fkponou/data/for_asr/fongbe_one/9018.wav,13.4
