ID,message,sentence,filename,wav,duration
8780,acɛkpikpa ɔ jló ɖɔ è ni bló bɔ tuto enɛ na bɔkun bɔ è na mɔ,le gouvernement souhaite par conséquent rendre plus lisible et plus simple d'accès ce dispositif,8780,/users/fkponou/data/for_asr/fongbe_one/8780.wav,7.51
8782,wema atɔn abǐ ɛnɛ nú sɛnti atɔ́ɔ́n zǎnzǎn,trois ou quatre lettres a cinq sous pièce le matin,8782,/users/fkponou/data/for_asr/fongbe_one/8782.wav,6.32
8783,mɛɖaxó mandon e nyí xóɖɔtɔ́ mitɔn ɖokpo ɔ é azɔ̌gbɛ́ ce vívɛ́ná lɛ ɛɛn,monsieur mandon qui est tout de même votre porte-parole mes chers collègues eh oui,8783,/users/fkponou/data/for_asr/fongbe_one/8783.wav,9.64
8784,un tuùn ajɔ̌tɔ́ kɔ́fu élɔ́ ganji,j'étais en grande familiarité avec ce marchand de lunettes,8784,/users/fkponou/data/for_asr/fongbe_one/8784.wav,4.86
8785,un yí gbè nú madame orliac ǎ,je suis en désaccord avec madame orliac,8785,/users/fkponou/data/for_asr/fongbe_one/8785.wav,4.01
8786,tlolo e é nyɔ́ bló é,dès qu'il sera possible,8786,/users/fkponou/data/for_asr/fongbe_one/8786.wav,2.3
8788,énɛ́ ɔ́ vɛ́wǔ,c'est difficile,8788,/users/fkponou/data/for_asr/fongbe_one/8788.wav,1.11
8789,égbé alǒ sɔ,aujourd'hui ou demain,8789,/users/fkponou/data/for_asr/fongbe_one/8789.wav,2.39
8791,enɛ wu ɔ mǐ ɖò ninɔmɛ elɔ mɛ ǎ,nous ne sommes donc pas dans cette situation,8791,/users/fkponou/data/for_asr/fongbe_one/8791.wav,5.55
8792,azɔ̌gbɛ́ ce vívɛ́ná lɛ́ɛ nǔ e un jló ná ná mi lɛ́ɛ ɖíe,voilà mes chers collègues les éléments que je voulais vous donner,8792,/users/fkponou/data/for_asr/fongbe_one/8792.wav,6.14
8793,hun hɔn ɔ nú monsieur lucien byɔ ɛ ɖɔ é ni nɔte kpɔ́n mì bo wá sɔnǔ nú mì,ouvrez la porte à monsieur lucien priez-le de m'attendre et venez m'habiller,8793,/users/fkponou/data/for_asr/fongbe_one/8793.wav,7.59
8794,ɖyɔɖyɔ ɖokpo ɖokpo mɛ madame président,amendement de coordination madame la présidente,8794,/users/fkponou/data/for_asr/fongbe_one/8794.wav,5.97
8795,a jló ná xɔ à ,vous souhaiteriez l'acheter ,8795,/users/fkponou/data/for_asr/fongbe_one/8795.wav,1.88
8796,chemin de la tour ɖò numɛro wǒ-atɔngɔ́ ɔ mɛ,chemin de la tour au numéro treize,8796,/users/fkponou/data/for_asr/fongbe_one/8796.wav,3.58
8797,é súxó ɖó é jó mɛ adingbannɔ énɛ́ ɔ́ dó ɖo ayǐkúngban jí ɖo lanmɛ ɖagbe mɛ,il se récrie car il a laissé ce perfide sur la terre en pleine santé,8797,/users/fkponou/data/for_asr/fongbe_one/8797.wav,9.56
8799,xɛvi ɔ zɔn,l'oiseau s'est envolé,8799,/users/fkponou/data/for_asr/fongbe_one/8799.wav,1.71
8801,ye ɖɔ ɖɔ emi kudeji ɖɔ emi na ɖuɖeji,ils se disent certains du succès,8801,/users/fkponou/data/for_asr/fongbe_one/8801.wav,5.38
8802,un jló ná sɔ́ nǔ atɔn abǐ ɛnɛ ɖó te,je veux établir trois ou quatre points,8802,/users/fkponou/data/for_asr/fongbe_one/8802.wav,3.34
8803,énɛ́ ɔ́ vɛ́wǔ tawun,c'est très difficile,8803,/users/fkponou/data/for_asr/fongbe_one/8803.wav,4.83
8806,albert jɛkpo bo do ku,albert s'inclina et remercia,8806,/users/fkponou/data/for_asr/fongbe_one/8806.wav,2.9
8807, sín hwenu e mǐ bɛ́ azɔ̌ mǐtɔn é ɔ mɛ e gán lɛ é lɔmɔ̌ ɖekúnnu, depuis le début de nos travaux les survivantes ont aussi témoigné,8807,/users/fkponou/data/for_asr/fongbe_one/8807.wav,6.23
8808,mi gbɔ nú má tɛɖɛ̌ nǔ ɖokpo jí ministère,je me permets d'insister sur un point monsieur le ministre,8808,/users/fkponou/data/for_asr/fongbe_one/8808.wav,4.35
8812,enɛ wu ɔ é cí ɖɔ tagba ɔ hwe tawun nú mì ɖɔhun,le problème me paraît donc très limité,8812,/users/fkponou/data/for_asr/fongbe_one/8812.wav,5.8
8815,xó towe lɛ gló tawun,vos arguments sont assez faibles,8815,/users/fkponou/data/for_asr/fongbe_one/8815.wav,2.65
8819,enɛ xlɛ́ ɖɔ linlin e gbɛ̌ta ɔ ɖó é kún nyɔ́ ó,cela justifie que l'avis de la commission soit défavorable,8819,/users/fkponou/data/for_asr/fongbe_one/8819.wav,3.67
8820,è na xó ɔ mɛɖaxó denys robiliard bo na dó nɔ gudo nú hwɛɖiɖɔ kpɛví kpɛví kanweko ɛnɛgɔ́ ɔ,la parole est à monsieur denys robiliard pour soutenir le sous-amendement numéro quatre cent vingt-neuf,8820,/users/fkponou/data/for_asr/fongbe_one/8820.wav,11.86
8821,a nɔ yi nukɔn e nɔ dɔn tó nú gbɛtɔ́ lɛ bɔ ɖò taji ɔ mɛ e nɔ hɛn nǔ gblé hugǎn lɛ é,vous allez un cran au-dessus  elle punit les populations et en particulier les plus fragiles,8821,/users/fkponou/data/for_asr/fongbe_one/8821.wav,12.72
8822,énɛ́ ɔ́ gúdo ɔ́ mɛ atɔn lɛ́ɛ byɔ́ tɔjíhún ɔ́ mɛ bó tɔ́n sín xu jí,alors les trois hommes entrèrent dans le canot et poussèrent au large,8822,/users/fkponou/data/for_asr/fongbe_one/8822.wav,6.06
8823,lě e mǐ nɔ mɔ nukúnnú jɛ nǔ mɛ gbɔn é nɛ́,telle est notre manière d'appréhender les choses,8823,/users/fkponou/data/for_asr/fongbe_one/8823.wav,4.78
8825,ðò jezuit lɛ kpá ɔ ɖò togun sinsɛnnɔ enɛ tɛntin ɔ janseniste lɛ hwe ǎ,à côté des jésuites chez ce peuple dévot ne manquaient pas les jansénistes,8825,/users/fkponou/data/for_asr/fongbe_one/8825.wav,12.8
8826,un tɛɖɛ̌ jí ɖó azɔ̌xwé enɛ lɛ nɔ na azɔ̌ gègě ɖò tò mǐtɔn mɛ,j'insiste car ces entreprises sont pourvoyeuses de beaucoup d'emplois dans notre pays,8826,/users/fkponou/data/for_asr/fongbe_one/8826.wav,7.0
8828,sin ɖebu ɖe a,il n'y a pas d'eau ,8828,/users/fkponou/data/for_asr/fongbe_one/8828.wav,3.9
8832,mǐ ɖò xixa wɛ,nous  nous lisions,8832,/users/fkponou/data/for_asr/fongbe_one/8832.wav,3.72
8833,linfín gram kanwe ko-nukún-atɔ́ɔ́n,cent quatre vingt cinq grammes de farine,8833,/users/fkponou/data/for_asr/fongbe_one/8833.wav,3.24
8834,to mǐtɔn ɖó hudo yetɔn,notre pays a besoin d'eux,8834,/users/fkponou/data/for_asr/fongbe_one/8834.wav,4.64
8835,etɛ mɛ e ɖò los angeles lɛ é ka nɔ wà hwɛhwɛ ɖò hwenu e jǐ nɔ ja é,que font les gens à los angeles pendant l'été le plus souvent ,8835,/users/fkponou/data/for_asr/fongbe_one/8835.wav,6.91
8836,un ko sè nǔ énɛ́ lɛ́ɛ bǐ kpɔ́n ǎ,je n'avais jamais entendu parler de tout cela ,8836,/users/fkponou/data/for_asr/fongbe_one/8836.wav,2.82
8837,tavo wewé atɔn,trois tables blanches,8837,/users/fkponou/data/for_asr/fongbe_one/8837.wav,2.82
8838,é nyí mɛɖé bo kplɔ́n nǔ tawun ǎ có é ka nɔ ɖɔ xó ganji,ce n'était pas quelqu'un de très instruit mais il s'avait bien s'exprimer,8838,/users/fkponou/data/for_asr/fongbe_one/8838.wav,5.72
8839,é nyí kplékplé,c'est l'assommoir,8839,/users/fkponou/data/for_asr/fongbe_one/8839.wav,2.65
8840,un ɖi ɖɔ a yi wan nu,je suis sûr que vous aimiez,8840,/users/fkponou/data/for_asr/fongbe_one/8840.wav,2.22
8841,alɔ towe lɛ,vos mains,8841,/users/fkponou/data/for_asr/fongbe_one/8841.wav,0.6
8842,kanwe-nukún-ɖokpo,quatre-vingt onze,8842,/users/fkponou/data/for_asr/fongbe_one/8842.wav,2.47
8843,é ná yí wǎn nú nɔ ce hwenu e é ná mɔ ɛ é,il aimera ma mère quand il l'aura vue,8843,/users/fkponou/data/for_asr/fongbe_one/8843.wav,3.72
8844,xwé atɔn,trois maisons,8844,/users/fkponou/data/for_asr/fongbe_one/8844.wav,2.73
8846,ali e nu é nɔ kpé linlin lɛ ɖè é wɛ,c'était sa manière d'aller à la rencontre des idées,8846,/users/fkponou/data/for_asr/fongbe_one/8846.wav,4.37
8847,axɔví hun tɔn ɖé eh wǔjɔmɛ ɖaxó ɖé wɛ,un prince du sang hein  quel honneur ,8847,/users/fkponou/data/for_asr/fongbe_one/8847.wav,7.71
8849,rue des mangottes ko-we saint-claude-de-diray afatɔ́n kanɖé-nukún-ɖokpo kanɖé-atɔ́ɔ́n,vingt-deux rue des mangottes quarante et un mille trois cent cinquante saint-claude-de-diray,8849,/users/fkponou/data/for_asr/fongbe_one/8849.wav,8.62
8850,a ɖó azǎn ɖé à ,vous avez rendez-vous ,8850,/users/fkponou/data/for_asr/fongbe_one/8850.wav,2.47
8852,ði mɛɖaxó mandon ɖɔhun,comme monsieur mandon,8852,/users/fkponou/data/for_asr/fongbe_one/8852.wav,2.88
8854,xwé tɛnwe,sept maisons,8854,/users/fkponou/data/for_asr/fongbe_one/8854.wav,2.99
8855,é jló ná yi ǎ,elle ne veut pas partir,8855,/users/fkponou/data/for_asr/fongbe_one/8855.wav,1.3
8856,é tuùn ganji un kudeji,elle le sait fort bien j'en suis sur,8856,/users/fkponou/data/for_asr/fongbe_one/8856.wav,3.67
8857,mɛ gègě súxó kpo xɛsi kpo,beaucoup ont crié de peur,8857,/users/fkponou/data/for_asr/fongbe_one/8857.wav,4.27
8858,mǐ nyí gbɛtɔ́ ayizɛ́n,nous sommes six personnes,8858,/users/fkponou/data/for_asr/fongbe_one/8858.wav,2.69
8860,étɛ́ wɛ é nyí,qu'est-ce qu'il est ,8860,/users/fkponou/data/for_asr/fongbe_one/8860.wav,1.62
8861,cávi ɔ na ɖò hɔntogbo ɔ glɔ́,la clé sera sous le paillason,8861,/users/fkponou/data/for_asr/fongbe_one/8861.wav,5.97
8863,nawe kpikpo ɖokpo,une vieille,8863,/users/fkponou/data/for_asr/fongbe_one/8863.wav,1.62
8864,ama amamú kpɛví ɖé,une feuille verte et mince,8864,/users/fkponou/data/for_asr/fongbe_one/8864.wav,3.5
8865,akpáxwé ɖé ɖò gbɛ̀,à moitié vivant,8865,/users/fkponou/data/for_asr/fongbe_one/8865.wav,3.25
8866,un ɖi ɖɔ yě ná wá ǎ,je crois qu'ils ne viendront pas,8866,/users/fkponou/data/for_asr/fongbe_one/8866.wav,2.99
8867,etɛ tɔ́ towe ka nɔ wà ayihɔngbe ayihɔngbe,que fait ton père tous les jours,8867,/users/fkponou/data/for_asr/fongbe_one/8867.wav,4.83
8868,nǔ towe lɛ bǐ ɖò fí,toutes vos affaires sont ici,8868,/users/fkponou/data/for_asr/fongbe_one/8868.wav,2.51
8869,mɛ̌ ka wá,qui est arrivé ,8869,/users/fkponou/data/for_asr/fongbe_one/8869.wav,1.11
8870,ðò wemaxɔmɛ kpɛví ɔ un kplɔ́n ɖiɖe ɖagbeɖagbe lɛ ɖiɖe,à l'école primaire j'ai appris à faire de joli dessins,8870,/users/fkponou/data/for_asr/fongbe_one/8870.wav,4.86
8871,ye na xà,eux ils liraient,8871,/users/fkponou/data/for_asr/fongbe_one/8871.wav,1.28
8873,è na xó ɔ mɛɖaxó dino cinieri bo na dó nɔ gudo nú huzuhuzu numɛro kanweko tantɔn kanwe-atɔngɔ́ ɔ,la parole est à monsieur dino cinieri pour soutenir l'amendement numéro huit cent quatre-vingt-seize,8873,/users/fkponou/data/for_asr/fongbe_one/8873.wav,11.35
8874,ye nɔ ɖó nǔ e kpé é gbeɖé ǎ,ils n'en ont jamais assez,8874,/users/fkponou/data/for_asr/fongbe_one/8874.wav,3.07
8875,é jinjɔn azinkpo ɔ jí,il s'assied sur le canapé,8875,/users/fkponou/data/for_asr/fongbe_one/8875.wav,3.9
8877,rue roger merlin colonne afatɔ́n gban-nukún-ɛnɛ kpo kanweko tantɔn kpo,rue roger merlin trente-neuf mille huit cents colonne,8877,/users/fkponou/data/for_asr/fongbe_one/8877.wav,9.22
8879,é nɔ xwégbe éɖokponɔ,il est resté tout seul à la maison,8879,/users/fkponou/data/for_asr/fongbe_one/8879.wav,1.49
8880,un sixu yí gbè nú hwɛ e a ɖɔ ɖò fí é ǎ,je ne puis recevoir ici votre aveu,8880,/users/fkponou/data/for_asr/fongbe_one/8880.wav,3.25
8881,kudo ɛɛn nyɛ wɛ lɛvɔ nyi,allô  oui c'est re-moi,8881,/users/fkponou/data/for_asr/fongbe_one/8881.wav,5.12
8882,anarchiste lɛ ɖò xomɛsin xò wɛ,«les anarchistes écument de rage,8882,/users/fkponou/data/for_asr/fongbe_one/8882.wav,6.74
8883,tagba syɛnsyɛn enɛ xlɛ́ yɛmɛnúwiwa e ɖò wemafɔ ɔ mɛ é bǐ,cette grave difficulté montre toute l'hypocrisie du texte,8883,/users/fkponou/data/for_asr/fongbe_one/8883.wav,9.47
8884,ye ɖɔ xó kpo gbè kpɛví kpɛví kpo,ils parlaient à voix basse,8884,/users/fkponou/data/for_asr/fongbe_one/8884.wav,2.9
8885,ali marambat tɔn ɖò numɛro ayizɛ́n jí,route de marambat au numéro six,8885,/users/fkponou/data/for_asr/fongbe_one/8885.wav,5.03
8886,é lɛ́ gbɛ́ nǔ n'i ɖò xɔ́ntɔn mɛ ɖó walɔ nyanya e é ɖó é wu,elle le grondait aussi amicalement de sa mauvaise tenue,8886,/users/fkponou/data/for_asr/fongbe_one/8886.wav,6.91
8887,etɛ wu wɛ,à cause de quoi ,8887,/users/fkponou/data/for_asr/fongbe_one/8887.wav,2.22
8889,ali e jí è nɔ gbɔn ɖò limoge é,avenue du sablard à limoges,8889,/users/fkponou/data/for_asr/fongbe_one/8889.wav,2.69
8892,ye bǐ sɔ́ ɖiɖetɔ́ lɛ sù,tous honorèrent les artistes,8892,/users/fkponou/data/for_asr/fongbe_one/8892.wav,2.65
8894,akpáxwé élɔ́ ɔ́ akpáxwé tɔn ɖé wɛ,cette pièce en est une partie,8894,/users/fkponou/data/for_asr/fongbe_one/8894.wav,4.27
8896,ðǒtó ye,écoutez-les,8896,/users/fkponou/data/for_asr/fongbe_one/8896.wav,1.79
8900,tan nǔgbo ɖé,une histoire vraie,8900,/users/fkponou/data/for_asr/fongbe_one/8900.wav,1.79
8901,zǎnzǎn tɛɛn,minuit,8901,/users/fkponou/data/for_asr/fongbe_one/8901.wav,2.56
8902,ma sɛ̀ tɛn ó,ne bougez pas,8902,/users/fkponou/data/for_asr/fongbe_one/8902.wav,2.14
8904,mɛɖé ná mɔ mì ǎ,on ne me verra pas,8904,/users/fkponou/data/for_asr/fongbe_one/8904.wav,2.82
8905,ye yí wǎn na,eux ils aiment,8905,/users/fkponou/data/for_asr/fongbe_one/8905.wav,0.68
8907,taɖumɛ,mal de tête,8907,/users/fkponou/data/for_asr/fongbe_one/8907.wav,2.47
8913,deputés front gauche tɔn lɛ mɔ nu jɛ mɛ ǎ,les parlementaires du front de gauche ne vous comprennent pas,8913,/users/fkponou/data/for_asr/fongbe_one/8913.wav,6.74
8914,etɛ a ka lin,que pensez-vous ,8914,/users/fkponou/data/for_asr/fongbe_one/8914.wav,3.24
8917,nɛ̌ chicago ka lín dó fí gbɔn,est-ce que c'est loin d'ici à chicago ,8917,/users/fkponou/data/for_asr/fongbe_one/8917.wav,3.67
8918,è sɔ́ xó ɔ jó nú madame michèle bonneton bo na dó nɔ gudo nú huzuhuzu e è bló é sín kɛ́n kanwe kanwe ko,la parole est à madame michèle bonneton pour soutenir l'amendement numéro neuf cent quarante,8918,/users/fkponou/data/for_asr/fongbe_one/8918.wav,15.53
8920,ali e jí è nɔ gbɔn bo nɔ hɛn nǔ gblé dó mɛ wu é mende,route du causse d'auge mende,8920,/users/fkponou/data/for_asr/fongbe_one/8920.wav,10.84
8922,yɔdo ɔ toxóɖiɖɔ sín xó wɛ,le sépulcre est une affaire civile,8922,/users/fkponou/data/for_asr/fongbe_one/8922.wav,4.37
8924,un na yi guingamp sɔ,j'irai à guingamp demain,8924,/users/fkponou/data/for_asr/fongbe_one/8924.wav,2.56
8925,chemin de matens ɖò kɛ́n ko-atɔ́ɔ́n jí,chemin de matens au numéro vingt-cinq,8925,/users/fkponou/data/for_asr/fongbe_one/8925.wav,4.44
8928,tɛnmɛ wǒ-ɖokpo deras laças kanɖé-atɔ́ɔ́n kanweko wè ɖò orignac,dix-neuf place deras laças soixante-cinq deux cents à orignac,8928,/users/fkponou/data/for_asr/fongbe_one/8928.wav,12.8
8930,cité du cayla ɖò arpajon-sur-cère,cité du cayla à arpajon-sur-cère,8930,/users/fkponou/data/for_asr/fongbe_one/8930.wav,3.75
8931,rue du pont de men herbignac kanɖé ɛnɛ kanwe ɛnɛ wǒ,rue du pont de men quarante-quatre quatre cent dix herbignac,8931,/users/fkponou/data/for_asr/fongbe_one/8931.wav,4.95
8932,rue lacam gourdon afatɔ́n kanɖé-atɔn-nukún-atɔ́ɔ́n,rue lacam quarante-six mille trois cents gourdon,8932,/users/fkponou/data/for_asr/fongbe_one/8932.wav,4.18
8936,un ɖo hinhɔn wɛ e ɖɔ,je me sauve dit-il,8936,/users/fkponou/data/for_asr/fongbe_one/8936.wav,3.62
8937,gout ɖó mì te bonu má xà xójlawema mǐtɔn ǎ,la goutte ne m'a pas empêché de lire notre journal,8937,/users/fkponou/data/for_asr/fongbe_one/8937.wav,5.29
8940,nú xɔkwɛ lɛ jɛ dò ɔ apl lɛ nɔ jɛ dò de facto,si les loyers diminuent les apl diminuent de facto,8940,/users/fkponou/data/for_asr/fongbe_one/8940.wav,7.59
8941,cobonu a na xwlé mɛ ɔ a na sɔ́ jɛ̌ takín kpo olivi mì kpo dó ɖa na,avant de servir assaisonner avec sel poivre et huile d'olive à votre goût,8941,/users/fkponou/data/for_asr/fongbe_one/8941.wav,8.62
8942,é nyí jupiter tɔn ɖò ninɔmɛ ɖebǔ mɛ,c'est en tout cas jupitérien,8942,/users/fkponou/data/for_asr/fongbe_one/8942.wav,5.57
8943,mǐ ɖó wěziza hú mɔ̌ ǎ,nous ne sommes pas plus éclairés,8943,/users/fkponou/data/for_asr/fongbe_one/8943.wav,2.65
8945,é na cɛ nú we ɖɔ a ɖó sísí nú hwenu e a nɔ ɖɔ xó é azɔ̌gbɛ́ ce vívɛ́ná,je vous remercie d'avoir respecté votre temps de parole mon cher collègue,8945,/users/fkponou/data/for_asr/fongbe_one/8945.wav,9.3
8946,nukúnnúmɔjɛnǔmɛ gudogudo tɔn ɔ kàn vogbingbɔn e ɖò ayǐkúngban jí kpo gbɛtɔ́ lɛ kpo tɛntin é ɖò lanmɛ na nɔ ganji linu,le dernier constat concerne les inégalités territoriales et sociales en matière de santé,8946,/users/fkponou/data/for_asr/fongbe_one/8946.wav,15.1
8948,budget deficit ɔ dó xɛsi gbeklanxamɛtɔ́ lɛ hwenɛnu ǎ bɔ sín hwenɛnu ɔ ye huzu mɛ gègě,le déficit budgétaire ne faisait pas peur à l'opposition d'alors devenue majorité depuis,8948,/users/fkponou/data/for_asr/fongbe_one/8948.wav,13.19
8950,è na xó ɔ mɛɖaxó jean-marc germain,la parole est à monsieur jean-marc germain,8950,/users/fkponou/data/for_asr/fongbe_one/8950.wav,4.01
8952,yi ɖiɖe,allez comprendre,8952,/users/fkponou/data/for_asr/fongbe_one/8952.wav,1.02
8953,acɛkpikpa ɖaxó ɔ sín sɛ́n e è vɔ́ sɔ́ ɖó te é nyí wuntun ɖé ǎ,le rétablissement de la clause générale de compétence n'est pas symbolique,8953,/users/fkponou/data/for_asr/fongbe_one/8953.wav,9.75
8954,è sɔ́ xó ɔ jó nú mɛɖaxó alain chrétien,la parole est à monsieur alain chrétien,8954,/users/fkponou/data/for_asr/fongbe_one/8954.wav,2.05
8955,nǔjlɛ́dónùwú ɔ́ ná jɛ azɔ̌ jí ɖo afatɔ́n we afɔtɔn-nukún-tantɔn mɛ,la mesure s'appliquera en deux mille dix-huit,8955,/users/fkponou/data/for_asr/fongbe_one/8955.wav,10.41
8958,è na xó ɔ mɛɖaxó jacques pélissard bo na dó nɔ gudo nú huzuhuzu numɛro kanweko wè kanwe ko,la parole est à monsieur jacques pélissard pour soutenir l'amendement numéro deux cent quatre-vingt-dix,8958,/users/fkponou/data/for_asr/fongbe_one/8958.wav,9.81
8959,hwɛhwɛ ɔ mɔ̌ wɛ é nɔ nyí gbɔn ɖò taji ɔ ɖò acɛkpikpa amyɔxwé tɔn lɛ mɛ,ce fut souvent le cas notamment avec les gouvernements de gauche,8959,/users/fkponou/data/for_asr/fongbe_one/8959.wav,6.83
8963,un jló ná ɖɔ xó ɖé dó xota we énɛ́ lɛ́ɛ wú,je veux dire un mot de ces deux sujets,8963,/users/fkponou/data/for_asr/fongbe_one/8963.wav,3.93
8964,agluza gle ɔ nɔ nyi agluza bo nɔ na nuɖuɖu ye vɔ̌nu,la ferme aux cochons élèvent des cochons et sont nourris gracieusement,8964,/users/fkponou/data/for_asr/fongbe_one/8964.wav,4.95
8966,ye bǐ zɛ ɖokpo wu,tous sauf un,8966,/users/fkponou/data/for_asr/fongbe_one/8966.wav,2.41
8968,a nɔ wà nǔ xá mɛ gègě towe nyanya,vous maltraitez votre majorité,8968,/users/fkponou/data/for_asr/fongbe_one/8968.wav,4.95
8969,a ɖɔ ɖɔ akwɛ e è nɔ zán é ɖò jijɛji wɛ,vous dites que le budget est en hausse,8969,/users/fkponou/data/for_asr/fongbe_one/8969.wav,4.27
8970,anses ɖe gbeɖiɖe tɔn yɔyɔ ɔ tɔn sɔ,l'anses a publié son nouveau rapport hier,8970,/users/fkponou/data/for_asr/fongbe_one/8970.wav,3.84
8971,azɔ̌ e è sɔ́ d'así nú mɛ é,funeste commission,8971,/users/fkponou/data/for_asr/fongbe_one/8971.wav,2.9
8972,amɔ̌ é ɖò wɛn ɖɔ a ɖò nǔ bló bɔ é bɔkun wɛ ǎ mɛɖaxó terrasse,mais à l'évidence vous ne simplifiez pas monsieur terrasse,8972,/users/fkponou/data/for_asr/fongbe_one/8972.wav,12.37
8974,tagba nǔgbo ɖé wɛ nyí enɛ,c'est un vrai problème,8974,/users/fkponou/data/for_asr/fongbe_one/8974.wav,2.9
8975,mǐ jló tawun ɖɔ mǐ ni ɖó na nɔ gudo n'i ǎ,on ne veut surtout pas avoir de la soutenir,8975,/users/fkponou/data/for_asr/fongbe_one/8975.wav,6.5
8976,un kpó ɖò nǔ e mi ɖyɔ lɛ é yí gbè na wɛ ǎ,je reste défavorable à vos amendements,8976,/users/fkponou/data/for_asr/fongbe_one/8976.wav,6.23
8977,budget afatɔ́n wè kpo wǒ-atɔn kpo xlɛ́ ɖɔ alixlɛ́mɛ e mǐ yí lɛ é sɔgbe,le budget deux mille treize a ainsi confirmé les orientations que nous avions actées,8977,/users/fkponou/data/for_asr/fongbe_one/8977.wav,8.87
8980,ðò ninɔmɛ enɛ lɛ mɛ ɔ un ɖè huzuhuzu ce sín mɛ,dans ces conditions je retire mon amendement,8980,/users/fkponou/data/for_asr/fongbe_one/8980.wav,4.78
8981,amɔ̌ dɔkun e bú lɛ é wɛ nyí enɛ lɛ,mais c'etaient là des tresors perdus,8981,/users/fkponou/data/for_asr/fongbe_one/8981.wav,4.27
8982,a na hɛn awǎjijɛ wá nú mì,vous me feriez plaisir,8982,/users/fkponou/data/for_asr/fongbe_one/8982.wav,2.47
8983,mǐ nɔ yì sinema hwenu e jǐ ɖò jija wɛ é,nous allons au cinéma quant il pleut,8983,/users/fkponou/data/for_asr/fongbe_one/8983.wav,6.57
8984,gbɔn vo nú azɔ̌ mǐtɔn lɛ ɔ mi nú mǐ ni lin tamɛ dó jijimɛ e ja lɛ é jí bo sɔnǔ nú agě sɔ tɔn nú ye,au-delà de nos mandats pensons aux générations futures et préparons-leur le littoral de demain,8984,/users/fkponou/data/for_asr/fongbe_one/8984.wav,14.59
8985,è na xó ɔ aklunɔ noël mamère bo na dó nɔ gudo nú huzuhuzu ɔ,la parole est à monsieur noël mamère pour soutenir l'amendement,8985,/users/fkponou/data/for_asr/fongbe_one/8985.wav,6.4
8986,mɛsɛntɔ́ lɛ bo ɖò ɛ sɔ́ wɛ  é ɖò súsú wɛ,les domestiques  le bousculant  c'est fermé ,8986,/users/fkponou/data/for_asr/fongbe_one/8986.wav,6.66
8988,dɛlfin é nyɔ́,delphine c'est bon,8988,/users/fkponou/data/for_asr/fongbe_one/8988.wav,3.25
8989,xwé atín tɔn ko-atɔn,vingt-trois maisons en bois,8989,/users/fkponou/data/for_asr/fongbe_one/8989.wav,3.72
8992,azɔ̌ élɔ́ nyí hwɛɖɔxɔsa ǎ,cette commission n'est pas un tribunal,8992,/users/fkponou/data/for_asr/fongbe_one/8992.wav,4.18
8994,é ɖò wɛn céɖécéɖé,c'est clair comme de l'eau de roche,8994,/users/fkponou/data/for_asr/fongbe_one/8994.wav,5.67
8995,rose sín babá mɛ à,rose de la boue ,8995,/users/fkponou/data/for_asr/fongbe_one/8995.wav,2.56
